key,value,reference value,description
inapp_portal.pm.primary.warning.txt,현재 기본 결제 수단을 대체합니다.,This will replace your current primary payment method,This will replace your current primary payment method
inapp_portal.pm.backup.warning.txt,현재 백업 결제 수단을 대체합니다.,This will replace your current backup payment method,This will replace your current backup payment method
inapp_portal.pm.primary.info.txt,모든 자동 결제에 대해 청구됩니다.,This will be charged for all your automatic payments.,This will be charged for all your automatic payments.
inapp_portal.pm.backup.info.txt,기본 결제 수단이 실패 할 때 백업이됩니다.,This will be the backup when your primary payment method fails.,This will be the backup when your primary payment method fails.
inapp_portal.pm.primary.desc.detail,모든 자동 결제에 대해 청구됩니다.,This will be charged for all your automatic payments.,This will be charged for all your automatic payments.
inapp_portal.pm.backup.desc.detail,기본 결제 수단이 실패 할 때 백업이됩니다.,This will be the backup when your primary payment method fails.,This will be the backup when your primary payment method fails.
inapp_portal.subscription.details.pm_warning,이 구독에 백업 결제 수단이 사용되지 않으므로이 결제 수단을 업데이트 된 상태로 유지하세요.,"Make sure to keep this payment method updated, as your backup payment method will not be used for this subscription.","Make sure to keep this payment method updated, as your backup payment method will not be used for this subscription."
inapp_portal.error.future_date.required,요청을 처리하려면 올바른 형식으로 미래 날짜를 입력하세요.,Please provide a future date in correct format to process the request.,Please provide a future date in correct format to process the request.
inapp_portal.addon_item_price_selection.header,애드온 빈도 변경,Change addon frequency,Change addon frequency
inapp_portal.addon_item_price_selection.title,청구 빈도 선택,Select billing frequency,Select billing frequency
inapp_portal.addon_item_price_selection.update.btn,최신 정보,Update,Update
inapp_portal.item_selection.header,계획 변경,Change plan,Change plan
inapp_portal.item_selection.title,청구 빈도 선택,Select billing frequency,Select billing frequency
inapp_portal.item_selection.update.btn,최신 정보,Update,Update
inapp_portal.subscription.reactivate.link.txt,구독 재 활성화,Reactivate Subscription,Reactivate Subscription
inapp_portal.reactivate_confirm.txt,이 구독을 다시 활성화 하시겠습니까?,Are you sure you want to reactivate this subscription?,Are you sure you want to reactivate this subscription?
inapp_portal.remove_cancellation.confirm_txt,예약 된 취소를 제거 하시겠습니까?,Are you sure you want to remove the scheduled cancellation?,Are you sure you want to remove the scheduled cancellation?
inapp_portal.remove_scheduled_changes_confirm.txt,예약 된 변경 사항을 제거 하시겠습니까?,Are you sure you want to remove the scheduled changes?,Are you sure you want to remove the scheduled changes?
inapp_portal.modal_button.confirm,확인,Confirm,Confirm
inapp_portal.modal_button.cancel,취소,Cancel,Cancel
inapp_portal.subscriptions.load_more,더로드,Load more,Load more
inapp_portal.subscriptions.more,모든 구독보기,See all your subscriptions,See all your subscriptions
inapp_portal.portal_home.close,출구,Exit,Exit
inapp_portal.change_item.txt,변화,Change,Change
inapp_portal.add_addons.txt,애드온 추가,Add Addons,Add Addons
inapp_portal.add_addons.btn,더하다,Add,Add
inapp_portal.edit_addon_item.btn,편집하다,Edit,Edit
inapp_portal.add_addons.non_rec.title,일회성 요금,ONE-TIME CHARGES,ONE-TIME CHARGES
inapp_portal.item.breakdown.show,자세히보다,See Details,See Details
inapp_portal.item.breakdown.hide,세부 정보 숨기기,Hide Details,Hide Details
inapp_portal.subscription.view_breakup,분석보기,View breakdown,View breakdown
inapp_portal.payment_method.bacs.guarantee.header,지불로 돌아 가기,Back to Payment,Back to Payment
inapp_portal.payment_method.bank_account.btn.proceed_to_review,검토 진행,Proceed to Review,Proceed to Review
inapp_portal.payment_method.bank_account.btn.enter_iban,IBAN 입력,Enter IBAN,Enter IBAN
inapp_portal.payment_method.bank_account.btn.enter_local_details,현지 은행 정보 입력,Enter local bank details,Enter local bank details
inapp_portal.payment_method.bank_account.btn.enter_your_name,당신의 이름을 입력,Enter your name,Enter your name
inapp_portal.payment_method.bank_account.btn.enter_company_name,회사 명 입력,Enter company name,Enter company name
inapp_portal.payment_method.bank_account.stripe_ach_verify_note,결제 방법 확인은 최대 10 회까지 가능합니다.,You have a maximum of 10 attempts to verify your payment method.,You have a maximum of 10 attempts to verify your payment method.
inapp_portal.home.gift_bar, %{number} 구독 선물,Gifted %{number} subscriptions,Gifted %{number} subscriptions
inapp_portal.home.gift_header,선물 구독,GIFT SUBSCRIPTIONS,GIFT SUBSCRIPTIONS
inapp_portal.gift_tag.scheduled, %{name}에게 선물 예정,Gift to %{name} scheduled,Gift to %{name} scheduled
inapp_portal.gift_tag.unclaimed, %{name} 님이 아직 선물을 요청하지 않았습니다.,Gift yet to be claimed by %{name},Gift yet to be claimed by %{name}
inapp_portal.gift_tag.claimed, %{name}에게 선물,Gifted to %{name},Gifted to %{name}
inapp_portal.gift_tag.canceled, %{name}에 대한 선물이 취소되었습니다.,Gift to %{name} has been canceled,Gift to %{name} has been canceled
inapp_portal.gift_tag.expired, %{name}에게 선물이 만료되었습니다.,Gifted to %{name} has been expired,Gifted to %{name} has been expired
inapp_portal.gift_details_notification.scheduled,귀하의 선물은 %{date}에 이메일을 통해 수신자에게 발송됩니다.,Your gift will be sent to the recipient via email on %{date},Your gift will be sent to the recipient via email on %{date}
inapp_portal.gift_details_notification.unclaimed,수령인이 귀하의 선물을 아직 청구하지 않았습니다.,Your gift is yet to be claimed by the recipient.,Your gift is yet to be claimed by the recipient.
inapp_portal.gift_details_notification.canceled,선물이 취소되었습니다,Your gift has been canceled,Your gift has been canceled
inapp_portal.gift_details_notification.claimed,,,
inapp_portal.gift_details_notification.expired,수령인이 선물을 청구하지 않았습니다.,Your gift was not claimed by the recipient,Your gift was not claimed by the recipient
inapp_portal.gift.cancel_by_gifter,선물 취소,Cancel the gift,Cancel the gift
inapp_portal.gift.cancel_by_gifter.warning,이 선물을 취소 하시겠습니까?,Are you sure you want to cancel this gift?,Are you sure you want to cancel this gift?
inapp_portal.hierarchy.my_subscription.my_payment,이 구독은 귀하가 지불하고 귀하에게 청구됩니다.,This subscription is paid by you and invoiced to you.,This subscription is paid by you and invoiced to you.
inapp_portal.hierarchy.my_subscription.my_invoice,이 구독은 %{customer_display_info}에서 지불하고 귀하에게 청구됩니다.,This subscription is paid by %{customer_display_info} and invoiced to you.,This subscription is paid by %{customer_display_info} and invoiced to you.
inapp_portal.hierarchy.my_subscription.parent_payment,이 구독은 %{customer_display_info}에 의해 지불되고 청구됩니다.,This subscription is paid by and invoiced to %{customer_display_info}.,This subscription is paid by and invoiced to %{customer_display_info}.
inapp_portal.hierarchy.my_subscription.paid_parent, %{customer_display_info}에서 지불,Paid by %{customer_display_info},Paid by %{customer_display_info}
inapp_portal.home.my_subscription.parent_pays, %{customer_display_info}에서 지불,Paid by %{customer_display_info},Paid by %{customer_display_info}
inapp_portal.home.child_sub_bar.multiple, %{number} 하위 구독,%{number} Child subscriptions,%{number} Child subscriptions
inapp_portal.home.child_sub_bar.single, %{number} 하위 구독,%{number} Child subscription,%{number} Child subscription
inapp_portal.home.child_sub_header,어린이 구독,Child subscriptions,Child subscriptions
inapp_portal.child_subs.navigation_header,어린이 구독,Child subscriptions,Child subscriptions
inapp_portal.see_parent_invoices,구독에 대해 %{customer_display_info}에서 지불 한 하나 이상의 인보이스를 확인하세요.,See invoices paid by %{customer_display_info} for your subscritpions.,See invoices paid by %{customer_display_info} for your subscritpions.
inapp_portal.invoice.paid_for_child,이 인보이스는 %{customer_display_info}의 소유이며 귀하가 지불합니다.,This invoice belongs to %{customer_display_info} and is paid by you.,This invoice belongs to %{customer_display_info} and is paid by you.
inapp_portal.invoice.parent_only,이 고객의 부모이므로이 송장이 표시됩니다.,You are seeing this invoice as you are the parent of this customer.,You are seeing this invoice as you are the parent of this customer.
inapp_portal.child_sub_detail.invoice.to_parent,이 구독은 귀하가 지불하고 귀하에게 청구됩니다.,This subscription is paid by you and invoiced to you.,This subscription is paid by you and invoiced to you.
inapp_portal.child_sub_detail.invoice.to_child,이 구독은 귀하가 지불하고 %{customer_display_info}에 청구됩니다.,This subscription is paid by you and invoiced to %{customer_display_info}.,This subscription is paid by you and invoiced to %{customer_display_info}.
inapp_portal.child_sub_detail.payment_and_invoice.to_child,이 구독은 %{customer_display_info}에 의해 지불되고 청구됩니다.,This subscription is paid by and invoiced to %{customer_display_info}.,This subscription is paid by and invoiced to %{customer_display_info}.
inapp_portal.invoices.paid_py_parent, %{customer_display_info}이이 인보이스에 대해 지불합니다.,%{customer_display_info} pays for this invoice.,%{customer_display_info} pays for this invoice.
inapp_portal.invoice,인보이스 번호 %{id},Invoice # %{id},Invoice # %{id}
inapp_portal.payment_owner_billing_history.header,부모의 송장,Invoices of parent,Invoices of parent
inapp_portal.child_subscription.header,어린이 구독 정보,Child subscription details,Child subscription details
inapp_portal.invoice.payment.status.not_paid,미 지불 상태의,Not Paid,Not Paid
inapp_portal.invoice.payment.status.paid,유료,Paid,Paid
inapp_portal.invoice.payment.status.payment_due,지불 기한,Payment Due,Payment Due
inapp_portal.invoice.payment.status.pending,보류 중,Pending,Pending
inapp_portal.invoice.payment.status.posted,게시 됨,Posted,Posted
inapp_portal.invoice.payment.status.to_collect,수집,Collecting,Collecting
inapp_portal.invoice.payment.status.upcoming,예정,Upcoming,Upcoming
inapp_portal.invoice.payment.status.voided,무효화,Voided,Voided
inapp_portal.subscription.extend.header,구독 연장,Extend your subscription,Extend your subscription
inapp_portal.subscription.extend.submit,다른 %{extension_period} 동안 연장,Extend for another %{extension_period},Extend for another %{extension_period}
inapp_portal.subscription.extend.expiry.warning,현재 계획은 %{sub_cancel_date}에 만료됩니다.,Your current plan will expire on %{sub_cancel_date},Your current plan will expire on %{sub_cancel_date}
inapp_portal.subscription.extend.info,계획 연장 비용은 %{sub_cancel_date}에 적용됩니다.,Charges for extending your plan will be applicable on %{sub_cancel_date},Charges for extending your plan will be applicable on %{sub_cancel_date}
inapp_portal.subscription.extend.thankyou.header,구독을 연장해 주셔서 감사합니다,Thank you for extending the subscription,Thank you for extending the subscription
inapp_portal.subscription.extend.thankyou.body,구독이 다른 %{extension_period} 동안 연장되었습니다.,Your subscription has been extended for another %{extension_period},Your subscription has been extended for another %{extension_period}
inapp_portal.subscription.extend.thankyou.close,닫기,CLOSE,CLOSE
inapp_portal.review.pm.header,지불,Payment,Payment
inapp_portal.review.pm.not_available,사용 가능한 결제 수단이 없습니다.,No payment method available,No payment method available
inapp_portal.home.note,,,
inapp_portal.account.note,,,
inapp_portal.edit_account.note,,,
inapp_portal.address.note,,,
inapp_portal.edit_shipping_address.note,,,
inapp_portal.edit_billing_address.note,,,
inapp_portal.edit_subscription_cf.note,,,
inapp_portal.payment_method.note,,,
inapp_portal.subscription.note.trial,,,
inapp_portal.subscription.note.active,,,
inapp_portal.subscription.note.future,,,
inapp_portal.subscription.note.non_renewing,,,
inapp_portal.subscription.note.cancelled,,,
inapp_portal.subscription.note.cancellation_scheduled,,,
inapp_portal.estimate_display_screen.header,주문 요약,Your order summary,Your order summary
inapp_portal.manage_pm.redirect.label,앱으로 이동,Go to app,Go to app
inapp_portal.threeds.warning,3D 보안 확인을 위해 은행 페이지로 리디렉션 될 수 있습니다.,You may be redirected to your bank page for 3D secure verification.,You may be redirected to your bank page for 3D secure verification.
inapp_portal.3ds.auth.txt, %{organisation_name}에게이 결제 수단을 저장하고 구독이 연결될 때마다이 결제 수단에 자동으로 청구하는 것을 승인합니다.,I authorize %{organisation_name} to save this payment method and automatically charge this payment method whenever a subscription is associated with it.,I authorize %{organisation_name} to save this payment method and automatically charge this payment method whenever a subscription is associated with it.
inapp_portal.home.promotions.link_text,추천 및 적립,Refer & Earn,Refer & Earn
inapp_portal.promotions.header,프로모션,Promotions,Promotions
inapp_portal.subscription.note.pause_subscription,,,
inapp_portal.setup_password.section.name,비밀번호 설정,Set up Password,Set up Password
inapp_portal.setup_password.header,비밀번호 설정,Set up your Password,Set up your Password
inapp_portal.change_password.section.name,비밀번호 변경,Change Password,Change Password
inapp_portal.change_password_verify.header,비밀번호 변경,Change your Password,Change your Password
inapp_portal.verify_otp.header,OTP 입력,Enter OTP,Enter OTP
inapp_portal.change_password_verify.next,발하다,Proceed,Proceed
inapp_portal.change_password_verify.current_password.label,현재 비밀번호를 입력하세요,Enter your current password,Enter your current password
inapp_portal.change_password.header,새로운 비밀번호를 입력하세요,Enter new password,Enter new password
inapp_portal.new_password.label,새로운 비밀번호를 입력하세요,Enter new password,Enter new password
inapp_portal.new_password.update_btn,최신 정보,Update,Update
inapp_portal.password.validation.desc,비밀번호는,Your password must have,Your password must have
inapp_portal.password.validation.min_char,8 자 이상,At least 8 characters,At least 8 characters
inapp_portal.password.validation.number,하나 이상의 숫자,At least one number,At least one number
inapp_portal.password.validation.special,하나 이상의 특수 문자 @ $! % * Number? & (),At least one special character @$!%*#?&() ,At least one special character @$!%*#?&() 
inapp_portal.subscription.summary.additionalInfo,,,
inapp_portal.child_subscription.summary.additionalInfo,,,
inapp_portal.contract_term.summary.title,구독 조건,Subscription Terms,Subscription Terms
inapp_portal.contract_term.summary.total_contract_value,총 계약 금액,Total contract value,Total contract value
inapp_portal.contract_term.summary.billing_cycle,청구주기,Billing cycles,Billing cycles
inapp_portal.contract_term.summary.end_action_renew,계약 갱신,Contract renews,Contract renews
inapp_portal.contract_term.summary.end_action_evergreen,계약 종료,Contract ends,Contract ends
inapp_portal.contract_term.summary.end_action_evergreen_sub_active,구독은 활성 상태로 유지됩니다.,subscription will remain active,subscription will remain active
inapp_portal.contract_term.summary.end_action_cancel,계약 종료,Contract ends,Contract ends
inapp_portal.contract_term.summary.end_action_renew_once,계약이 한 번 더 갱신됩니다.,Contract renews for one more term on ,Contract renews for one more term on 
inapp_portal.contract_term.details.header.title,계약 요약,Contract Summary,Contract Summary
inapp_portal.contract_term.details.tcv.title,총 계약 금액,Total contract value,Total contract value
inapp_portal.contract_term.details.term.title,계약 기간,Contract term,Contract term
inapp_portal.contract_term.details.term.to,...에,to,to
inapp_portal.contract_term.details.bill_cyc.title,청구주기,Billing cycles,Billing cycles
inapp_portal.contract_term.details.bill_cyc.total,합계,Total,Total
inapp_portal.contract_term.details.bill_cyc.billed,청구,Billed,Billed
inapp_portal.contract_term.details.term_end.title,계약 기간 종료시,On contract term end,On contract term end
inapp_portal.contract_term.details.term_end.renew,계약은 %{number} 청구주기 동안 갱신됩니다.,Contract will renew for %{number} billing cycles,Contract will renew for %{number} billing cycles
inapp_portal.contract_term.details.term_end.evergreen,계약 종료 (구독은 활성 상태로 유지됨),Contract ends (subscription will remain active),Contract ends (subscription will remain active)
inapp_portal.contract_term.details.term_end.cancel,계약 및 구독 종료.,Contract and subscription end.,Contract and subscription end.
inapp_portal.contract_term.details.term_end.renew_once,계약은 한 번 더 갱신됩니다.,Contract will renew for one more term.,Contract will renew for one more term.
inapp_portal.contract_term.details.grace_period.title,전에 취소,Cancel before,Cancel before
inapp_portal.contract_term.details.grace_period.note,계약 갱신을 원하지 않는 경우.,If you do not want your contract to renew.,If you do not want your contract to renew.
inapp_portal.contract_term.details.end_action.cancel.notification,귀하의 구독은 %{date}에 계약 기간이 끝나면 취소됩니다.,Your subscription will be canceled at the end of contract term on %{date},Your subscription will be canceled at the end of contract term on %{date}
inapp_portal.contract_term.details.end_action.renew_next_bill_cyc.notification,계약은 한 번 더 갱신됩니다. 요금은 다음 계약 기간이 끝날 때까지 적용됩니다.,Your contract will renew for one more term. Charges will apply until the end of the next contract term.,Your contract will renew for one more term. Charges will apply until the end of the next contract term.
inapp_portal.contract_term.order_summary.tcv,총 계약 금액,Total contract value,Total contract value
inapp_portal.contract_term.subscription.note,이 구독은 계약 중입니다.,This subscription is on contract,This subscription is on contract
inapp_portal.contract_term.cancel.end_action.cancel.title, %{date}에 계약 기간이 끝나면 구독이 취소됩니다.,Your subscription will be canceled at the end of the contract term on %{date},Your subscription will be canceled at the end of the contract term on %{date}
inapp_portal.contract_term.cancel.end_action.cancel.notification,구독은 활성 상태로 유지되며 계약이 종료 될 때까지 요금이 적용됩니다. 질문이 있습니까? 문의하기.,Your subscription will remain active and charges will apply until the contract ends. Have questions? Contact us.,Your subscription will remain active and charges will apply until the contract ends. Have questions? Contact us.
inapp_portal.contract_term.cancel.end_action.renew_next_bill_cyc.title,귀하의 구독은 %{date} 이후에 한 번 더 계약 기간 동안 갱신됩니다.,Your subscription will renew for one more contract term after %{date},Your subscription will renew for one more contract term after %{date}
inapp_portal.contract_term.cancel.end_action.renew_next_bill_cyc.notification,구독이 취소 마감일을 지났으며 한 번 더 갱신됩니다.,Your subscription passed the cut-off date for cancellation and will renew for one more term.,Your subscription passed the cut-off date for cancellation and will renew for one more term.
inapp_portal.contract_term.reactivate.confirmation_text,계약 조건없이 구독이 재 활성화됩니다.,Your subscription will reactivate without contract terms,Your subscription will reactivate without contract terms
inapp_portal.multi_decimal.quantity.error,유효한 수량을 입력하세요.,Enter valid quantity,Enter valid quantity
inapp_portal.qty,수량,Qty,Qty
paynow.button.txt,지금 지불 : %{amount},Pay now: %{amount},Pay now: %{amount}
paynow.header.txt,미결제 인보이스가 %{total} 개 있습니다. 총 결제액은 %{amount}입니다.,You have %{total} unpaid invoice(s). Your total due is %{amount},You have %{total} unpaid invoice(s). Your total due is %{amount}
paynow.no_invoices.txt,미결제 인보이스가 하나 이상 없습니다.,You have no unpaid invoices,You have no unpaid invoices
paynow.header.choosepm.txt,결제 방법 선택,Choose Payment Method,Choose Payment Method
paynow.modal.newpm.use,다른 결제 수단 사용,Use a different payment method,Use a different payment method
paynow.header.addpm.txt,결제 방법 추가,Add Payment Method,Add Payment Method
paynow.thankyou.header,결제가 완료되었습니다!,Your payment was successful!,Your payment was successful!
paynow.thankyou.body,,,
paynow.thankyou.close,닫기,CLOSE,CLOSE
paynow.modal_button.confirm,확인,Confirm,Confirm
paynow.modal_button.cancel,취소,Cancel,Cancel
paynow.payment_method.bacs.guarantee.header,지불로 돌아 가기,Back to Payment,Back to Payment
paynow.payment_method.bank_account.btn.proceed_to_review,검토 진행,Proceed to Review,Proceed to Review
paynow.payment_method.bank_account.btn.enter_iban,IBAN 입력,Enter IBAN,Enter IBAN
paynow.payment_method.bank_account.btn.enter_local_details,현지 은행 정보 입력,Enter local bank details,Enter local bank details
paynow.payment_method.bank_account.btn.enter_your_name,당신의 이름을 입력,Enter your name,Enter your name
paynow.payment_method.bank_account.btn.enter_company_name,회사 명 입력,Enter company name,Enter company name
paynow.redirect.label,앱으로 이동,Go to app,Go to app
paynow.threeds.warning,3D 보안 확인을 위해 은행 페이지로 리디렉션 될 수 있습니다.,You may be redirected to your bank page for 3D secure verification.,You may be redirected to your bank page for 3D secure verification.
paynow.3ds.auth.txt, %{organisation_name}에게이 결제 수단을 저장하고 구독이 연결될 때마다이 결제 수단에 자동으로 청구하는 것을 승인합니다.,I authorize %{organisation_name} to save this payment method and automatically charge this payment method whenever a subscription is associated with it.,I authorize %{organisation_name} to save this payment method and automatically charge this payment method whenever a subscription is associated with it.
inapp_nl_portal.login.txt,로그인하려면 이메일 주소를 입력하세요.,Enter your email address to login,Enter your email address to login
inapp_nl_portal.otp.enter,계속하려면 이메일로 전송 된 일회용 비밀번호를 입력하세요.,Enter the one time password sent to your email to continue,Enter the one time password sent to your email to continue
inapp_nl_portal.password.enter,계정 비밀번호를 입력하세요,Enter the password for your account,Enter the password for your account
inapp_nl_portal.otp.resend,일회용 비밀번호 다시 보내기,Resend the one time password,Resend the one time password
inapp_nl_portal.otp.next,로그인,Login,Login
inapp_nl_portal.login.via_otp,일회용 비밀번호로 로그인,Login via one time password,Login via one time password
inapp_nl_portal.password.use,대신 비밀번호 입력,Enter password instead,Enter password instead
inapp_nl_portal.login.next,계속하다,Continue,Continue
inapp_nl_portal.login.header,구독 관리,Manage Your Subscriptions,Manage Your Subscriptions
inapp_nl_portal.forgot_password.link.txt,비밀번호를 잊으 셨나요?,Forgot password?,Forgot password?
inapp_nl_portal.account.summary.additionalInfo,,,
inapp_checkout.gift.cart.header,선물 주문,Your gift order,Your gift order
inapp_checkout.gift.cart.header.edit,선물 주문 수정,Edit your gift order,Edit your gift order
inapp_checkout.gift.cart.next,결제 진행,Proceed to checkout,Proceed to checkout
inapp_checkout.gift.gift_details.header,선물 세부 정보 추가,Add your gift details,Add your gift details
inapp_checkout.gift.gift_details.header.edit,선물 세부 정보 수정,Edit your gift details,Edit your gift details
inapp_checkout.gift.gift_details.update,최신 정보,Update,Update
inapp_checkout.gift.gift_details.next,다음,Next,Next
inapp_checkout.gift.gift_details.receiver_info.subheading,누구를위한 선물입니까?,Whom is this gift for?,Whom is this gift for?
inapp_checkout.gift.gift_details.schedule.subheading,선물 날짜 및 시간,Gift date & time,Gift date & time
inapp_checkout.gift.gift_details.schedule.immediately,즉시 보내기,Send immediately,Send immediately
inapp_checkout.gift.gift_details.schedule.date,특정 날짜 및 시간에 보내기,Send on specific date and time,Send on specific date and time
inapp_checkout.gift.gift_details.message.subheading,개인 메시지,Personal message,Personal message
inapp_checkout.gift.gift_details.message.helptext,선물과 함께받는 사람에게 메시지가 전송됩니다.,The message will be sent to the recipient with your gift,The message will be sent to the recipient with your gift
inapp_checkout.gift.gift_details.message.placeholder,선물 메시지,Your gift message,Your gift message
inapp_checkout.gift.customer.header,수신자 정보 추가,Add recipient information,Add recipient information
inapp_checkout.gift.customer.header.edit,수신자 정보 수정,Edit recipient information,Edit recipient information
inapp_checkout.gift.customer.update,최신 정보,Update,Update
inapp_checkout.gift.customer.next,다음,Next,Next
inapp_checkout.gift.billing_address.update,최신 정보,Update,Update
inapp_checkout.gift.billing_address.next,다음,Next,Next
inapp_checkout.gift.billing_address.header,결제 세부 정보 추가,Add your billing details,Add your billing details
inapp_checkout.gift.billing_address.header.edit,결제 세부 정보 편집,Edit your billing details,Edit your billing details
inapp_checkout.gift.shipping_address.header,수취인 배송지 주소 추가,Add recipient shipping address,Add recipient shipping address
inapp_checkout.gift.shipping_address.header.edit,수취인 배송지 주소 수정,Edit recipient shipping address,Edit recipient shipping address
inapp_checkout.gift.shipping_address.update,최신 정보,Update,Update
inapp_checkout.gift.shipping_address.next,다음,Next,Next
inapp_checkout.gift.payment_method.header,결제 정보 추가,Add your payment information,Add your payment information
inapp_checkout.gift.payment_method.header.edit,결제 정보 수정,Edit your payment information,Edit your payment information
inapp_checkout.gift.payment_method.update,최신 정보,Update,Update
inapp_checkout.gift.payment_method.next,다음,Next,Next
inapp_checkout.gift.review.gift.header,선물 정보,Gift details,Gift details
inapp_checkout.gift.review.gift.your_message.label,개인 메시지,Personal Message,Personal Message
inapp_checkout.gift.review.gift.from.label,에서,From,From
inapp_checkout.gift.review.gift.scheduled_at.label,예정,Scheduled,Scheduled
inapp_checkout.gift.review.gift.immediately.label,즉시 발송,Immediately sent,Immediately sent
inapp_checkout.gift.review.shipping.header,수취인 배송지 주소,Recipient shipping address,Recipient shipping address
inapp_checkout.gift.review.account.header,수신자 세부 정보,Recipient details,Recipient details
inapp_checkout.gift.subscription.header,선물 구독 세부 정보 추가,Add gift subscription details,Add gift subscription details
inapp_checkout.gift.subscription.header.edit,선물 구독 세부 정보 수정,Edit gift subscription details,Edit gift subscription details
inapp_checkout.gift.subscription.update,최신 정보,Update,Update
inapp_checkout.gift.subscription.next,다음,Next,Next
inapp_checkout.gift.review.header,주문 완료,Complete your order,Complete your order
inapp_checkout.gift.review.btn.txt, %{amount} 결제 및 선물 주문,Pay %{amount} & place gift order,Pay %{amount} & place gift order
inapp_checkout.gift.thankyou.header,,,
inapp_checkout.gift.thankyou.body,,,
inapp_checkout.gift.thankyou.close,닫기,CLOSE,CLOSE
inapp_checkout.gift.review.self_gift.warning,자신의 이메일 주소로 선물을 보내는 것 같습니다.,You seem to be sending the gift to your own email address.,You seem to be sending the gift to your own email address.
inapp_checkout.gift.payment_method.note.plan.no_trial,,,
inapp_checkout.gift.cart.note.plan.no_trial,,,
inapp_checkout.gift.review.note.plan.no_trial,,,
inapp_checkout.gift.customer.note,,,
inapp_checkout.gift.subscription.note,,,
inapp_checkout.gift.shipping_address.note,,,
inapp_checkout.gift.billing_address.note,,,
inapp_checkout.gift.review.threedsWarning.non_trial,3D 보안 확인을 위해 은행 페이지로 리디렉션 될 수 있습니다.,You may be redirected to your bank page for 3D secure verification.,You may be redirected to your bank page for 3D secure verification.
inapp_checkout.gift.review.threedsWarning.trial,"토큰 금액이 청구될 수있는 3D 보안 검증을 위해 은행 페이지로 리디렉션 될 수 있으며, 이는 자동으로 전액 환불됩니다.","You may be redirected to your bank page for 3D secure verification for which a token amount may be charged,which will be fully refunded automatically.","You may be redirected to your bank page for 3D secure verification for which a token amount may be charged,which will be fully refunded automatically."
inapp_checkout.gift_claim.modal_button.cancel,취소,Cancel,Cancel
inapp_checkout.gift_claim.modal_button.confirm,확인,Confirm,Confirm
inapp_checkout.gift_claim.cart.header,당신의 선물,Your gift,Your gift
inapp_checkout.gift_claim.cart.header.edit,당신의 선물,Your gift,Your gift
inapp_checkout.gift_claim.cart.next,청구 진행,Proceed to claim,Proceed to claim
inapp_checkout.gift_claim.cart.body_desc,선물을 축하합니다! 시작하려면 신청해야합니다!,Congratulations on your gift! You need to claim it to get started!,Congratulations on your gift! You need to claim it to get started!
inapp_checkout.gift_claim.customer.body_desc,우리가 얻은 세부 사항은 다음과 같습니다. 필요한 경우이 정보를 업데이트 할 수 있습니다.,"Here are the details that we have got. You can update this information, if required.","Here are the details that we have got. You can update this information, if required."
inapp_checkout.gift_claim.customer.header,계정 정보 추가,Add your account information,Add your account information
inapp_checkout.gift_claim.customer.header.edit,계정 정보 편집,Edit your account information,Edit your account information
inapp_checkout.gift_claim.customer.update,최신 정보,Update,Update
inapp_checkout.gift_claim.customer.next,다음,Next,Next
inapp_checkout.gift_claim.shipping_address.header,배송지 주소 추가,Add your shipping address,Add your shipping address
inapp_checkout.gift_claim.shipping_address.header.edit,배송지 주소 수정,Edit your shipping address,Edit your shipping address
inapp_checkout.gift_claim.shipping_address.update,최신 정보,Update,Update
inapp_checkout.gift_claim.shipping_address.next,다음,Next,Next
inapp_checkout.gift_claim.shipping_address.body_desc,,,
inapp_checkout.gift_claim.review.shipping.header,배송 주소,Shipping address,Shipping address
inapp_checkout.gift_claim.review.account.header,계정,Account,Account
inapp_checkout.gift_claim.review.subscription.header,구독 정보,Subscription details,Subscription details
inapp_checkout.gift_claim.subscription.header,선물 구독 세부 정보 추가,Add gift subscription details,Add gift subscription details
inapp_checkout.gift_claim.subscription.header.edit,선물 구독 세부 정보 수정,Edit gift subscription details,Edit gift subscription details
inapp_checkout.gift_claim.subscription.update,최신 정보,Update,Update
inapp_checkout.gift_claim.subscription.next,다음,Next,Next
inapp_checkout.gift_claim.subscription.body_desc,,,
inapp_checkout.gift_claim.review.header,선물 받기,Claim your gift,Claim your gift
inapp_checkout.gift_claim.review.btn.txt,선물 받기,Claim Gift,Claim Gift
inapp_checkout.gift_claim.thankyou.header,,,
inapp_checkout.gift_claim.thankyou.body,,,
inapp_checkout.gift_claim.thankyou.close,닫기,CLOSE,CLOSE
inapp_checkout.gift_claim.cart.note.plan.no_trial,,,
inapp_checkout.gift_claim.review.note.plan.no_trial,,,
inapp_checkout.gift_claim.customer.note,,,
inapp_checkout.gift_claim.subscription.note,,,
inapp_checkout.gift_claim.shipping_address.note,,,
